disease,from_year,to_year,drift
Blindness_and_vision_loss,2009,2010,1.0609627e-05
Blindness_and_vision_loss,2010,2011,1.6629696e-05
Blindness_and_vision_loss,2011,2012,9.000301e-06
Blindness_and_vision_loss,2012,2013,6.4373016e-06
Blindness_and_vision_loss,2013,2014,1.168251e-05
Blindness_and_vision_loss,2014,2015,8.821487e-06
Blindness_and_vision_loss,2015,2016,1.0550022e-05
Blindness_and_vision_loss,2016,2017,1.66893e-05
Blindness_and_vision_loss,2017,2018,1.1444092e-05
Blindness_and_vision_loss,2018,2019,7.5101852e-06
Blindness_and_vision_loss,2019,2020,1.513958e-05
Blindness_and_vision_loss,2020,2021,9.23872e-06
Blindness_and_vision_loss,2021,2022,7.6293945e-06
Blindness_and_vision_loss,2022,2023,1.3828278e-05
Blindness_and_vision_loss,2023,2024,2.026558e-05
Blindness_and_vision_loss,2024,2025,5.3822994e-05
Blindness_and_vision_loss,2025,2026,0.000100016594
Brain_and_central_nervous_system_cancer,2000,2001,1.3291836e-05
Brain_and_central_nervous_system_cancer,2001,2002,9.059906e-06
Brain_and_central_nervous_system_cancer,2002,2003,1.680851e-05
Brain_and_central_nervous_system_cancer,2003,2004,9.775162e-06
Brain_and_central_nervous_system_cancer,2004,2005,1.1026859e-05
Brain_and_central_nervous_system_cancer,2005,2006,9.655952e-06
Brain_and_central_nervous_system_cancer,2006,2007,8.225441e-06
Brain_and_central_nervous_system_cancer,2007,2008,5.722046e-06
Brain_and_central_nervous_system_cancer,2008,2009,6.2584877e-06
Brain_and_central_nervous_system_cancer,2009,2010,8.940697e-06
Brain_and_central_nervous_system_cancer,2010,2011,1.2934208e-05
Brain_and_central_nervous_system_cancer,2011,2012,9.179115e-06
Brain_and_central_nervous_system_cancer,2012,2013,7.748604e-06
Brain_and_central_nervous_system_cancer,2013,2014,4.5895576e-06
Brain_and_central_nervous_system_cancer,2014,2015,1.1861324e-05
Brain_and_central_nervous_system_cancer,2015,2016,6.6161156e-06
Brain_and_central_nervous_system_cancer,2016,2017,4.029274e-05
Brain_and_central_nervous_system_cancer,2017,2018,5.90086e-06
Brain_and_central_nervous_system_cancer,2018,2019,9.953976e-06
Brain_and_central_nervous_system_cancer,2019,2020,1.04904175e-05
Brain_and_central_nervous_system_cancer,2020,2021,8.821487e-06
Brain_and_central_nervous_system_cancer,2021,2022,6.735325e-06
Brain_and_central_nervous_system_cancer,2022,2023,7.4505806e-06
Brain_and_central_nervous_system_cancer,2023,2024,2.6166439e-05
Brain_and_central_nervous_system_cancer,2024,2025,4.7504902e-05
Brain_and_central_nervous_system_cancer,2025,2026,0.00010126829
Breast_cancer,2000,2001,5.6624413e-06
Breast_cancer,2001,2002,5.066395e-06
Breast_cancer,2002,2003,6.2584877e-06
Breast_cancer,2003,2004,4.9471855e-06
Breast_cancer,2004,2005,7.867813e-06
Breast_cancer,2005,2006,6.198883e-06
Breast_cancer,2006,2007,6.198883e-06
Breast_cancer,2007,2008,4.4703484e-06
Breast_cancer,2008,2009,5.9604645e-06
Breast_cancer,2009,2010,8.106232e-06
Breast_cancer,2010,2011,1.0371208e-05
Breast_cancer,2011,2012,6.9737434e-06
Breast_cancer,2012,2013,5.3048134e-06
Breast_cancer,2013,2014,7.688999e-06
Breast_cancer,2014,2015,3.993511e-06
Breast_cancer,2015,2016,1.6868114e-05
Breast_cancer,2016,2017,3.6418438e-05
Breast_cancer,2017,2018,4.4107437e-06
Breast_cancer,2018,2019,8.165836e-06
Breast_cancer,2019,2020,8.46386e-06
Breast_cancer,2020,2021,4.887581e-06
Breast_cancer,2021,2022,8.6426735e-06
Breast_cancer,2022,2023,9.119511e-06
Breast_cancer,2023,2024,2.002716e-05
Breast_cancer,2024,2025,6.514788e-05
Breast_cancer,2025,2026,0.00011605024
COVID-19,2019,2020,0.0015475154
COVID-19,2020,2021,7.3075294e-05
COVID-19,2021,2022,5.173683e-05
COVID-19,2022,2023,2.7775764e-05
COVID-19,2023,2024,3.8027763e-05
COVID-19,2024,2025,6.0498714e-05
COVID-19,2025,2026,6.067753e-05
Cardiomyopathy_and_myocarditis,2000,2001,1.0788441e-05
Cardiomyopathy_and_myocarditis,2001,2002,9.417534e-06
Cardiomyopathy_and_myocarditis,2002,2003,1.603365e-05
Cardiomyopathy_and_myocarditis,2003,2004,9.059906e-06
Cardiomyopathy_and_myocarditis,2004,2005,7.2717667e-06
Cardiomyopathy_and_myocarditis,2005,2006,1.513958e-05
Cardiomyopathy_and_myocarditis,2006,2007,7.3313713e-06
Cardiomyopathy_and_myocarditis,2007,2008,8.761883e-06
Cardiomyopathy_and_myocarditis,2008,2009,1.692772e-05
Cardiomyopathy_and_myocarditis,2009,2010,1.0609627e-05
Cardiomyopathy_and_myocarditis,2010,2011,1.8119812e-05
Cardiomyopathy_and_myocarditis,2011,2012,7.867813e-06
Cardiomyopathy_and_myocarditis,2012,2013,7.5101852e-06
Cardiomyopathy_and_myocarditis,2013,2014,6.4373016e-06
Cardiomyopathy_and_myocarditis,2014,2015,7.033348e-06
Cardiomyopathy_and_myocarditis,2015,2016,7.033348e-06
Cardiomyopathy_and_myocarditis,2016,2017,5.2928925e-05
Cardiomyopathy_and_myocarditis,2017,2018,6.198883e-06
Cardiomyopathy_and_myocarditis,2018,2019,7.2717667e-06
Cardiomyopathy_and_myocarditis,2019,2020,1.5497208e-05
Cardiomyopathy_and_myocarditis,2020,2021,7.6293945e-06
Cardiomyopathy_and_myocarditis,2021,2022,7.390976e-06
Cardiomyopathy_and_myocarditis,2022,2023,6.556511e-06
Cardiomyopathy_and_myocarditis,2023,2024,2.4974346e-05
Cardiomyopathy_and_myocarditis,2024,2025,4.2378902e-05
Cardiomyopathy_and_myocarditis,2025,2026,7.909536e-05
Cervical_cancer,2000,2001,1.9311905e-05
Cervical_cancer,2001,2002,2.2351742e-05
Cervical_cancer,2002,2003,1.603365e-05
Cervical_cancer,2003,2004,1.7940998e-05
Cervical_cancer,2004,2005,1.513958e-05
Cervical_cancer,2005,2006,1.3411045e-05
Cervical_cancer,2006,2007,1.6331673e-05
Cervical_cancer,2007,2008,1.31726265e-05
Cervical_cancer,2008,2009,8.523464e-06
Cervical_cancer,2009,2010,9.119511e-06
Cervical_cancer,2010,2011,1.40070915e-05
Cervical_cancer,2011,2012,7.212162e-06
Cervical_cancer,2012,2013,9.953976e-06
Cervical_cancer,2013,2014,7.688999e-06
Cervical_cancer,2014,2015,1.090765e-05
Cervical_cancer,2015,2016,1.1026859e-05
Cervical_cancer,2016,2017,3.4093857e-05
Cervical_cancer,2017,2018,9.775162e-06
Cervical_cancer,2018,2019,1.3709068e-05
Cervical_cancer,2019,2020,8.881092e-06
Cervical_cancer,2020,2021,1.23381615e-05
Cervical_cancer,2021,2022,1.4364719e-05
Cervical_cancer,2022,2023,8.761883e-06
Cervical_cancer,2023,2024,2.503395e-05
Cervical_cancer,2024,2025,4.8995018e-05
Cervical_cancer,2025,2026,7.092953e-05
Chagas_disease,2000,2001,3.2246113e-05
Chagas_disease,2001,2002,3.3974648e-05
Chagas_disease,2002,2003,2.5570393e-05
Chagas_disease,2003,2004,2.4557114e-05
Chagas_disease,2004,2005,5.8293343e-05
Chagas_disease,2005,2006,4.595518e-05
Chagas_disease,2006,2007,5.3167343e-05
Chagas_disease,2007,2008,3.8146973e-05
Chagas_disease,2008,2009,5.686283e-05
Chagas_disease,2009,2010,3.3915043e-05
Chagas_disease,2010,2011,3.5643578e-05
Chagas_disease,2011,2012,1.7821789e-05
Chagas_disease,2012,2013,2.8192997e-05
Chagas_disease,2013,2014,2.7298927e-05
Chagas_disease,2014,2015,2.4437904e-05
Chagas_disease,2015,2016,2.1636486e-05
Chagas_disease,2016,2017,0.00014603138
Chagas_disease,2017,2018,2.4676323e-05
Chagas_disease,2018,2019,2.5987625e-05
Chagas_disease,2019,2020,4.3094158e-05
Chagas_disease,2020,2021,2.4855137e-05
Chagas_disease,2021,2022,2.9683113e-05
Chagas_disease,2022,2023,4.130602e-05
Chagas_disease,2023,2024,4.1127205e-05
Chagas_disease,2024,2025,6.598234e-05
Chagas_disease,2025,2026,0.0004568696
Chronic_kidney_disease,2000,2001,1.3649464e-05
Chronic_kidney_disease,2001,2002,1.8119812e-05
Chronic_kidney_disease,2002,2003,1.3709068e-05
Chronic_kidney_disease,2003,2004,1.8417835e-05
Chronic_kidney_disease,2004,2005,1.180172e-05
Chronic_kidney_disease,2005,2006,1.2040138e-05
Chronic_kidney_disease,2006,2007,1.2278557e-05
Chronic_kidney_disease,2007,2008,1.2457371e-05
Chronic_kidney_disease,2008,2009,8.106232e-06
Chronic_kidney_disease,2009,2010,8.761883e-06
Chronic_kidney_disease,2010,2011,1.859665e-05
Chronic_kidney_disease,2011,2012,8.6426735e-06
Chronic_kidney_disease,2012,2013,7.0929527e-06
Chronic_kidney_disease,2013,2014,4.351139e-06
Chronic_kidney_disease,2014,2015,6.4969063e-06
Chronic_kidney_disease,2015,2016,1.04904175e-05
Chronic_kidney_disease,2016,2017,5.1617622e-05
Chronic_kidney_disease,2017,2018,6.4969063e-06
Chronic_kidney_disease,2018,2019,5.066395e-06
Chronic_kidney_disease,2019,2020,7.56979e-06
Chronic_kidney_disease,2020,2021,7.390976e-06
Chronic_kidney_disease,2021,2022,9.417534e-06
Chronic_kidney_disease,2022,2023,4.6491623e-06
Chronic_kidney_disease,2023,2024,2.1636486e-05
Chronic_kidney_disease,2024,2025,4.8041344e-05
Chronic_kidney_disease,2025,2026,7.814169e-05
Chronic_obstructive_pulmonary_disease,2000,2001,2.3722649e-05
Chronic_obstructive_pulmonary_disease,2001,2002,2.7298927e-05
Chronic_obstructive_pulmonary_disease,2002,2003,1.9311905e-05
Chronic_obstructive_pulmonary_disease,2003,2004,2.3663044e-05
Chronic_obstructive_pulmonary_disease,2004,2005,4.10676e-05
Chronic_obstructive_pulmonary_disease,2005,2006,2.4855137e-05
Chronic_obstructive_pulmonary_disease,2006,2007,1.0788441e-05
Chronic_obstructive_pulmonary_disease,2007,2008,1.2755394e-05
Chronic_obstructive_pulmonary_disease,2008,2009,1.3768673e-05
Chronic_obstructive_pulmonary_disease,2009,2010,1.692772e-05
Chronic_obstructive_pulmonary_disease,2010,2011,2.2768974e-05
Chronic_obstructive_pulmonary_disease,2011,2012,8.285046e-06
Chronic_obstructive_pulmonary_disease,2012,2013,1.0848045e-05
Chronic_obstructive_pulmonary_disease,2013,2014,1.0788441e-05
Chronic_obstructive_pulmonary_disease,2014,2015,1.1026859e-05
Chronic_obstructive_pulmonary_disease,2015,2016,1.9729137e-05
Chronic_obstructive_pulmonary_disease,2016,2017,7.349253e-05
Chronic_obstructive_pulmonary_disease,2017,2018,5.841255e-06
Chronic_obstructive_pulmonary_disease,2018,2019,1.13248825e-05
Chronic_obstructive_pulmonary_disease,2019,2020,1.13248825e-05
Chronic_obstructive_pulmonary_disease,2020,2021,3.874302e-06
Chronic_obstructive_pulmonary_disease,2021,2022,1.168251e-05
Chronic_obstructive_pulmonary_disease,2022,2023,7.8082085e-06
Chronic_obstructive_pulmonary_disease,2023,2024,3.33786e-05
Chronic_obstructive_pulmonary_disease,2024,2025,4.506111e-05
Chronic_obstructive_pulmonary_disease,2025,2026,7.408857e-05
Cirrhosis_and_other_chronic_liver_diseases,2000,2001,7.212162e-06
Cirrhosis_and_other_chronic_liver_diseases,2001,2002,7.688999e-06
Cirrhosis_and_other_chronic_liver_diseases,2002,2003,3.194809e-05
Cirrhosis_and_other_chronic_liver_diseases,2003,2004,2.7060509e-05
Cirrhosis_and_other_chronic_liver_diseases,2004,2005,8.404255e-06
Cirrhosis_and_other_chronic_liver_diseases,2005,2006,7.8082085e-06
Cirrhosis_and_other_chronic_liver_diseases,2006,2007,7.1525574e-06
Cirrhosis_and_other_chronic_liver_diseases,2007,2008,7.390976e-06
Cirrhosis_and_other_chronic_liver_diseases,2008,2009,8.821487e-06
Cirrhosis_and_other_chronic_liver_diseases,2009,2010,1.0311604e-05
Cirrhosis_and_other_chronic_liver_diseases,2010,2011,1.3589859e-05
Cirrhosis_and_other_chronic_liver_diseases,2011,2012,6.377697e-06
Cirrhosis_and_other_chronic_liver_diseases,2012,2013,5.1259995e-06
Cirrhosis_and_other_chronic_liver_diseases,2013,2014,1.13248825e-05
Cirrhosis_and_other_chronic_liver_diseases,2014,2015,7.4505806e-06
Cirrhosis_and_other_chronic_liver_diseases,2015,2016,1.001358e-05
Cirrhosis_and_other_chronic_liver_diseases,2016,2017,3.349781e-05
Cirrhosis_and_other_chronic_liver_diseases,2017,2018,5.185604e-06
Cirrhosis_and_other_chronic_liver_diseases,2018,2019,1.0669231e-05
Cirrhosis_and_other_chronic_liver_diseases,2019,2020,8.34465e-06
Cirrhosis_and_other_chronic_liver_diseases,2020,2021,5.4836273e-06
Cirrhosis_and_other_chronic_liver_diseases,2021,2022,1.0371208e-05
Cirrhosis_and_other_chronic_liver_diseases,2022,2023,8.881092e-06
Cirrhosis_and_other_chronic_liver_diseases,2023,2024,1.9133091e-05
Cirrhosis_and_other_chronic_liver_diseases,2024,2025,5.2392483e-05
Cirrhosis_and_other_chronic_liver_diseases,2025,2026,9.9122524e-05
Colon_and_rectum_cancer,2000,2001,9.417534e-06
Colon_and_rectum_cancer,2001,2002,1.0788441e-05
Colon_and_rectum_cancer,2002,2003,6.7949295e-06
Colon_and_rectum_cancer,2003,2004,5.543232e-06
Colon_and_rectum_cancer,2004,2005,5.4836273e-06
Colon_and_rectum_cancer,2005,2006,6.914139e-06
Colon_and_rectum_cancer,2006,2007,6.7949295e-06
Colon_and_rectum_cancer,2007,2008,5.543232e-06
Colon_and_rectum_cancer,2008,2009,7.2717667e-06
Colon_and_rectum_cancer,2009,2010,8.34465e-06
Colon_and_rectum_cancer,2010,2011,9.596348e-06
Colon_and_rectum_cancer,2011,2012,7.4505806e-06
Colon_and_rectum_cancer,2012,2013,6.020069e-06
Colon_and_rectum_cancer,2013,2014,6.9737434e-06
Colon_and_rectum_cancer,2014,2015,5.9604645e-06
Colon_and_rectum_cancer,2015,2016,1.2278557e-05
Colon_and_rectum_cancer,2016,2017,4.4822693e-05
Colon_and_rectum_cancer,2017,2018,4.4703484e-06
Colon_and_rectum_cancer,2018,2019,9.119511e-06
Colon_and_rectum_cancer,2019,2020,9.059906e-06
Colon_and_rectum_cancer,2020,2021,7.748604e-06
Colon_and_rectum_cancer,2021,2022,8.523464e-06
Colon_and_rectum_cancer,2022,2023,1.1265278e-05
Colon_and_rectum_cancer,2023,2024,2.8371811e-05
Colon_and_rectum_cancer,2024,2025,7.4625015e-05
Colon_and_rectum_cancer,2025,2026,7.069111e-05
Conduct_disorder,2000,2001,8.559227e-05
Conduct_disorder,2001,2002,5.567074e-05
Conduct_disorder,2002,2003,6.741285e-05
Conduct_disorder,2003,2004,6.3598156e-05
Conduct_disorder,2004,2005,7.420778e-05
Conduct_disorder,2005,2006,6.347895e-05
Conduct_disorder,2006,2007,0.0001193881
Conduct_disorder,2007,2008,4.6908855e-05
Conduct_disorder,2008,2009,5.596876e-05
Conduct_disorder,2009,2010,6.318092e-05
Conduct_disorder,2010,2011,7.593632e-05
Conduct_disorder,2011,2012,6.54459e-05
Conduct_disorder,2012,2013,6.663799e-05
Conduct_disorder,2013,2014,6.15716e-05
Conduct_disorder,2014,2015,5.698204e-05
Conduct_disorder,2015,2016,6.318092e-05
Conduct_disorder,2016,2017,7.2956085e-05
Conduct_disorder,2017,2018,7.504225e-05
Conduct_disorder,2018,2019,6.967783e-05
Conduct_disorder,2019,2020,8.755922e-05
Conduct_disorder,2020,2021,0.00019776821
Conduct_disorder,2021,2022,0.00012207031
Conduct_disorder,2022,2023,9.405613e-05
Conduct_disorder,2023,2024,0.00014227629
Conduct_disorder,2024,2025,0.0001334548
Conduct_disorder,2025,2026,0.0016457438
Conflict_and_terrorism,2000,2001,0.00011712313
Conflict_and_terrorism,2001,2002,9.2208385e-05
Conflict_and_terrorism,2002,2003,3.4451485e-05
Conflict_and_terrorism,2003,2004,6.484985e-05
Conflict_and_terrorism,2004,2005,3.7252903e-05
Conflict_and_terrorism,2005,2006,3.951788e-05
Conflict_and_terrorism,2006,2007,2.783537e-05
Conflict_and_terrorism,2007,2008,5.710125e-05
Conflict_and_terrorism,2008,2009,5.38826e-05
Conflict_and_terrorism,2009,2010,4.3451786e-05
Conflict_and_terrorism,2010,2011,3.5107136e-05
Conflict_and_terrorism,2011,2012,6.651878e-05
Conflict_and_terrorism,2012,2013,8.8870525e-05
Conflict_and_terrorism,2013,2014,4.696846e-05
Conflict_and_terrorism,2014,2015,7.760525e-05
Conflict_and_terrorism,2015,2016,2.5212765e-05
Conflict_and_terrorism,2016,2017,2.527237e-05
Conflict_and_terrorism,2017,2018,4.8279762e-05
Conflict_and_terrorism,2018,2019,2.2947788e-05
Conflict_and_terrorism,2019,2020,9.0539455e-05
Conflict_and_terrorism,2020,2021,5.2928925e-05
Conflict_and_terrorism,2021,2022,5.8829784e-05
Conflict_and_terrorism,2022,2023,7.516146e-05
Conflict_and_terrorism,2023,2024,8.291006e-05
Conflict_and_terrorism,2024,2025,7.033348e-05
Conflict_and_terrorism,2025,2026,0.0009339452
Congenital_birth_defects,2000,2001,4.9471855e-06
Congenital_birth_defects,2001,2002,3.6358833e-06
Congenital_birth_defects,2002,2003,3.6358833e-06
Congenital_birth_defects,2003,2004,5.6028366e-06
Congenital_birth_defects,2004,2005,3.5762787e-06
Congenital_birth_defects,2005,2006,5.543232e-06
Congenital_birth_defects,2006,2007,3.993511e-06
Congenital_birth_defects,2007,2008,5.7816505e-06
Congenital_birth_defects,2008,2009,2.7418137e-06
Congenital_birth_defects,2009,2010,4.6491623e-06
Congenital_birth_defects,2010,2011,5.6624413e-06
Congenital_birth_defects,2011,2012,4.053116e-06
Congenital_birth_defects,2012,2013,8.046627e-06
Congenital_birth_defects,2013,2014,6.2584877e-06
Congenital_birth_defects,2014,2015,3.6358833e-06
Congenital_birth_defects,2015,2016,7.2717667e-06
Congenital_birth_defects,2016,2017,9.23872e-06
Congenital_birth_defects,2017,2018,5.2452087e-06
Congenital_birth_defects,2018,2019,4.529953e-06
Congenital_birth_defects,2019,2020,3.695488e-06
Congenital_birth_defects,2020,2021,4.529953e-06
Congenital_birth_defects,2021,2022,4.9471855e-06
Congenital_birth_defects,2022,2023,7.390976e-06
Congenital_birth_defects,2023,2024,1.2457371e-05
Congenital_birth_defects,2024,2025,2.5808811e-05
Congenital_birth_defects,2025,2026,6.699562e-05
Cystic_echinococcosis,2000,2001,3.093481e-05
Cystic_echinococcosis,2001,2002,5.9902668e-05
Cystic_echinococcosis,2002,2003,0.00013077259
Cystic_echinococcosis,2003,2004,5.2273273e-05
Cystic_echinococcosis,2004,2005,6.1273575e-05
Cystic_echinococcosis,2005,2006,0.00015330315
Cystic_echinococcosis,2006,2007,0.0001116395
Cystic_echinococcosis,2007,2008,4.5597553e-05
Cystic_echinococcosis,2008,2009,4.2021275e-05
Cystic_echinococcosis,2009,2010,7.18832e-05
Cystic_echinococcosis,2010,2011,4.529953e-05
Cystic_echinococcosis,2011,2012,3.9100647e-05
Cystic_echinococcosis,2012,2013,4.2319298e-05
Cystic_echinococcosis,2013,2014,5.6564808e-05
Cystic_echinococcosis,2014,2015,3.4570694e-05
Cystic_echinococcosis,2015,2016,5.018711e-05
Cystic_echinococcosis,2016,2017,5.185604e-05
Cystic_echinococcosis,2017,2018,2.6524067e-05
Cystic_echinococcosis,2018,2019,6.633997e-05
Cystic_echinococcosis,2019,2020,3.5643578e-05
Cystic_echinococcosis,2020,2021,3.194809e-05
Cystic_echinococcosis,2021,2022,2.926588e-05
Cystic_echinococcosis,2022,2023,4.2438507e-05
Cystic_echinococcosis,2023,2024,5.5849552e-05
Cystic_echinococcosis,2024,2025,9.36985e-05
Cystic_echinococcosis,2025,2026,0.00043040514
Cysticercosis,2000,2001,0.000102579594
Cysticercosis,2001,2002,0.00022059679
Cysticercosis,2002,2003,0.00017046928
Cysticercosis,2003,2004,0.00023174286
Cysticercosis,2004,2005,0.00011944771
Cysticercosis,2005,2006,0.0001475811
Cysticercosis,2006,2007,0.00014859438
Cysticercosis,2007,2008,9.9658966e-05
Cysticercosis,2008,2009,9.429455e-05
Cysticercosis,2009,2010,6.2286854e-05
Cysticercosis,2010,2011,9.173155e-05
Cysticercosis,2011,2012,5.143881e-05
Cysticercosis,2012,2013,6.1154366e-05
Cysticercosis,2013,2014,5.7935715e-05
Cysticercosis,2014,2015,7.390976e-05
Cysticercosis,2015,2016,7.9512596e-05
Cysticercosis,2016,2017,0.0001052022
Cysticercosis,2017,2018,8.350611e-05
Cysticercosis,2018,2019,0.00029700994
Cysticercosis,2019,2020,0.00018388033
Cysticercosis,2020,2021,8.2314014e-05
Cysticercosis,2021,2022,8.755922e-05
Cysticercosis,2022,2023,0.000121712685
Cysticercosis,2023,2024,0.00010752678
Cysticercosis,2024,2025,0.000166893
Decubitus_ulcer,2000,2001,8.189678e-05
Decubitus_ulcer,2001,2002,8.547306e-05
Decubitus_ulcer,2002,2003,8.368492e-05
Decubitus_ulcer,2003,2004,6.574392e-05
Decubitus_ulcer,2004,2005,5.620718e-05
Decubitus_ulcer,2005,2006,7.855892e-05
Decubitus_ulcer,2006,2007,5.567074e-05
Decubitus_ulcer,2007,2008,5.00679e-05
Decubitus_ulcer,2008,2009,5.4717064e-05
Decubitus_ulcer,2009,2010,4.6014786e-05
Decubitus_ulcer,2010,2011,3.838539e-05
Decubitus_ulcer,2011,2012,4.1902065e-05
Decubitus_ulcer,2012,2013,3.4868717e-05
Decubitus_ulcer,2013,2014,2.5689602e-05
Decubitus_ulcer,2014,2015,3.3140182e-05
Decubitus_ulcer,2015,2016,4.476309e-05
Decubitus_ulcer,2016,2017,3.3676624e-05
Decubitus_ulcer,2017,2018,2.670288e-05
Decubitus_ulcer,2018,2019,3.4034252e-05
Decubitus_ulcer,2019,2020,2.6643276e-05
Decubitus_ulcer,2020,2021,3.6776066e-05
Decubitus_ulcer,2021,2022,2.7656555e-05
Decubitus_ulcer,2022,2023,2.4914742e-05
Decubitus_ulcer,2023,2024,3.4093857e-05
Decubitus_ulcer,2024,2025,8.094311e-05
Decubitus_ulcer,2025,2026,0.000202775
Dengue,2000,2001,5.5849552e-05
Dengue,2001,2002,4.6551228e-05
Dengue,2002,2003,5.4478645e-05
Dengue,2003,2004,5.9902668e-05
Dengue,2004,2005,3.170967e-05
Dengue,2005,2006,4.2676926e-05
Dengue,2006,2007,2.604723e-05
Dengue,2007,2008,2.4437904e-05
Dengue,2008,2009,3.2126904e-05
Dengue,2009,2010,3.1232834e-05
Dengue,2010,2011,1.8715858e-05
Dengue,2011,2012,2.3782253e-05
Dengue,2012,2013,2.0742416e-05
Dengue,2013,2014,2.5689602e-05
Dengue,2014,2015,1.424551e-05
Dengue,2015,2016,2.8312206e-05
Dengue,2016,2017,5.9247017e-05
Dengue,2017,2018,1.5556812e-05
Dengue,2018,2019,9.894371e-06
Dengue,2019,2020,1.5318394e-05
Dengue,2020,2021,1.7642975e-05
Dengue,2021,2022,1.5079975e-05
Dengue,2022,2023,1.4364719e-05
Dengue,2023,2024,4.0471554e-05
Dengue,2024,2025,6.514788e-05
Dengue,2025,2026,0.0001873374
Depressive_disorders,2000,2001,7.987022e-06
Depressive_disorders,2001,2002,7.8082085e-06
Depressive_disorders,2002,2003,6.4373016e-06
